ShipType,UnitNumber,Length,Width,Height,Thickness,BoxVolume,ProductVolume
Box,B012387,0.900000,0.800000,0.200000,0.000000,0.144000000,0.144000000
Box,B012388,0.900000,0.800000,0.200000,0.200000,0.144000000,0.056000000
Box,B012389,0.900000,0.800000,0.300000,0.000000,0.216000000,0.216000000
Box,B012390,0.900000,0.800000,0.300000,0.200000,0.216000000,0.112000000
Box,B012391,0.900000,0.800000,0.300000,0.400000,0.216000000,0.042000000
Box,B012392,0.900000,0.800000,0.400000,0.000000,0.288000000,0.288000000
Box,B012393,0.900000,0.800000,0.400000,0.200000,0.288000000,0.168000000
Box,B012394,0.900000,0.800000,0.400000,0.400000,0.288000000,0.084000000
Box,B012395,0.900000,0.800000,0.400000,0.600000,0.288000000,0.030000000
Box,B012396,0.900000,0.800000,0.500000,0.000000,0.360000000,0.360000000
Box,B012397,0.900000,0.800000,0.500000,0.200000,0.360000000,0.224000000
Box,B012398,0.900000,0.800000,0.500000,0.400000,0.360000000,0.126000000
Box,B012399,0.900000,0.800000,0.500000,0.600000,0.360000000,0.060000000
Box,B012400,0.900000,0.800000,0.500000,0.800000,0.360000000,0.020000000
Box,B012401,0.900000,0.800000,0.600000,0.000000,0.432000000,0.432000000
Box,B012402,0.900000,0.800000,0.600000,0.200000,0.432000000,0.280000000
Box,B012403,0.900000,0.800000,0.600000,0.400000,0.432000000,0.168000000
Box,B012404,0.900000,0.800000,0.600000,0.600000,0.432000000,0.090000000
Box,B012405,0.900000,0.800000,0.600000,0.800000,0.432000000,0.040000000
Box,B012406,0.900000,0.800000,0.600000,1.000000,0.432000000,0.012000000
Box,B012407,0.900000,0.800000,0.700000,0.000000,0.504000000,0.504000000
Box,B012408,0.900000,0.800000,0.700000,0.200000,0.504000000,0.336000000
Box,B012409,0.900000,0.800000,0.700000,0.400000,0.504000000,0.210000000
Box,B012410,0.900000,0.800000,0.700000,0.600000,0.504000000,0.120000000
Box,B012411,0.900000,0.800000,0.700000,0.800000,0.504000000,0.060000000
Box,B012412,0.900000,0.800000,0.700000,1.000000,0.504000000,0.024000000
Box,B012413,0.900000,0.800000,0.800000,0.000000,0.576000000,0.576000000
Box,B012414,0.900000,0.800000,0.800000,0.200000,0.576000000,0.392000000
Box,B012415,0.900000,0.800000,0.800000,0.400000,0.576000000,0.252000000
Box,B012416,0.900000,0.800000,0.800000,0.600000,0.576000000,0.150000000
Box,B012417,0.900000,0.800000,0.800000,0.800000,0.576000000,0.080000000
Box,B012418,0.900000,0.800000,0.800000,1.000000,0.576000000,0.036000000
Box,B012419,0.900000,0.800000,0.900000,0.000000,0.648000000,0.648000000
Box,B012420,0.900000,0.800000,0.900000,0.200000,0.648000000,0.448000000
Box,B012421,0.900000,0.800000,0.900000,0.400000,0.648000000,0.294000000
Box,B012422,0.900000,0.800000,0.900000,0.600000,0.648000000,0.180000000
Box,B012423,0.900000,0.800000,0.900000,0.800000,0.648000000,0.100000000
Box,B012424,0.900000,0.800000,0.900000,1.000000,0.648000000,0.048000000
Box,B012425,0.900000,0.800000,1.000000,0.000000,0.720000000,0.720000000
Box,B012426,0.900000,0.800000,1.000000,0.200000,0.720000000,0.504000000
Box,B012427,0.900000,0.800000,1.000000,0.400000,0.720000000,0.336000000
Box,B012428,0.900000,0.800000,1.000000,0.600000,0.720000000,0.210000000
Box,B012429,0.900000,0.800000,1.000000,0.800000,0.720000000,0.120000000
Box,B012430,0.900000,0.800000,1.000000,1.000000,0.720000000,0.060000000
Box,B012431,0.900000,0.800000,1.100000,0.000000,0.792000000,0.792000000
Box,B012432,0.900000,0.800000,1.100000,0.200000,0.792000000,0.560000000
Box,B012433,0.900000,0.800000,1.100000,0.400000,0.792000000,0.378000000
Box,B012434,0.900000,0.800000,1.100000,0.600000,0.792000000,0.240000000
Box,B012435,0.900000,0.800000,1.100000,0.800000,0.792000000,0.140000000
Box,B012436,0.900000,0.800000,1.100000,1.000000,0.792000000,0.072000000
Box,B012437,0.900000,0.800000,1.200000,0.000000,0.864000000,0.864000000
Box,B012438,0.900000,0.800000,1.200000,0.200000,0.864000000,0.616000000
Box,B012439,0.900000,0.800000,1.200000,0.400000,0.864000000,0.420000000
Box,B012440,0.900000,0.800000,1.200000,0.600000,0.864000000,0.270000000
Box,B012441,0.900000,0.800000,1.200000,0.800000,0.864000000,0.160000000
Box,B012442,0.900000,0.800000,1.200000,1.000000,0.864000000,0.084000000
Box,B012443,0.900000,0.800000,1.300000,0.000000,0.936000000,0.936000000
Box,B012444,0.900000,0.800000,1.300000,0.200000,0.936000000,0.672000000
Box,B012445,0.900000,0.800000,1.300000,0.400000,0.936000000,0.462000000
Box,B012446,0.900000,0.800000,1.300000,0.600000,0.936000000,0.300000000
Box,B012447,0.900000,0.800000,1.300000,0.800000,0.936000000,0.180000000
Box,B012448,0.900000,0.800000,1.300000,1.000000,0.936000000,0.096000000
Box,B012449,0.900000,0.800000,1.400000,0.000000,1.008000000,1.008000000
Box,B012450,0.900000,0.800000,1.400000,0.200000,1.008000000,0.728000000
Box,B012451,0.900000,0.800000,1.400000,0.400000,1.008000000,0.504000000
Box,B012452,0.900000,0.800000,1.400000,0.600000,1.008000000,0.330000000
Box,B012453,0.900000,0.800000,1.400000,0.800000,1.008000000,0.200000000
Box,B012454,0.900000,0.800000,1.400000,1.000000,1.008000000,0.108000000
Box,B012455,0.900000,0.800000,1.500000,0.000000,1.080000000,1.080000000
Box,B012456,0.900000,0.800000,1.500000,0.200000,1.080000000,0.784000000
Box,B012457,0.900000,0.800000,1.500000,0.400000,1.080000000,0.546000000
Box,B012458,0.900000,0.800000,1.500000,0.600000,1.080000000,0.360000000
Box,B012459,0.900000,0.800000,1.500000,0.800000,1.080000000,0.220000000
Box,B012460,0.900000,0.800000,1.500000,1.000000,1.080000000,0.120000000
Box,B012461,0.900000,0.800000,1.600000,0.000000,1.152000000,1.152000000
Box,B012462,0.900000,0.800000,1.600000,0.200000,1.152000000,0.840000000
Box,B012463,0.900000,0.800000,1.600000,0.400000,1.152000000,0.588000000
Box,B012464,0.900000,0.800000,1.600000,0.600000,1.152000000,0.390000000
Box,B012465,0.900000,0.800000,1.600000,0.800000,1.152000000,0.240000000
Box,B012466,0.900000,0.800000,1.600000,1.000000,1.152000000,0.132000000
Box,B012467,0.900000,0.800000,1.700000,0.000000,1.224000000,1.224000000
Box,B012468,0.900000,0.800000,1.700000,0.200000,1.224000000,0.896000000
Box,B012469,0.900000,0.800000,1.700000,0.400000,1.224000000,0.630000000
Box,B012470,0.900000,0.800000,1.700000,0.600000,1.224000000,0.420000000
Box,B012471,0.900000,0.800000,1.700000,0.800000,1.224000000,0.260000000
Box,B012472,0.900000,0.800000,1.700000,1.000000,1.224000000,0.144000000
Box,B012473,0.900000,0.800000,1.800000,0.000000,1.296000000,1.296000000
Box,B012474,0.900000,0.800000,1.800000,0.200000,1.296000000,0.952000000
Box,B012475,0.900000,0.800000,1.800000,0.400000,1.296000000,0.672000000
Box,B012476,0.900000,0.800000,1.800000,0.600000,1.296000000,0.450000000
Box,B012477,0.900000,0.800000,1.800000,0.800000,1.296000000,0.280000000
Box,B012478,0.900000,0.800000,1.800000,1.000000,1.296000000,0.156000000
Box,B012479,0.900000,0.800000,1.900000,0.000000,1.368000000,1.368000000
Box,B012480,0.900000,0.800000,1.900000,0.200000,1.368000000,1.008000000
Box,B012481,0.900000,0.800000,1.900000,0.400000,1.368000000,0.714000000
Box,B012482,0.900000,0.800000,1.900000,0.600000,1.368000000,0.480000000
Box,B012483,0.900000,0.800000,1.900000,0.800000,1.368000000,0.300000000
Box,B012484,0.900000,0.800000,1.900000,1.000000,1.368000000,0.168000000
Box,B012485,0.900000,0.800000,2.000000,0.000000,1.440000000,1.440000000
Box,B012486,0.900000,0.800000,2.000000,0.200000,1.440000000,1.064000000
Box,B012487,0.900000,0.800000,2.000000,0.400000,1.440000000,0.756000000
Box,B012488,0.900000,0.800000,2.000000,0.600000,1.440000000,0.510000000
Box,B012489,0.900000,0.800000,2.000000,0.800000,1.440000000,0.320000000
Box,B012490,0.900000,0.800000,2.000000,1.000000,1.440000000,0.180000000
Box,B012491,0.900000,0.900000,0.100000,0.000000,0.081000000,0.081000000
Box,B012492,0.900000,0.900000,0.200000,0.000000,0.162000000,0.162000000
Box,B012493,0.900000,0.900000,0.200000,0.200000,0.162000000,0.064000000
Box,B012494,0.900000,0.900000,0.300000,0.000000,0.243000000,0.243000000
Box,B012495,0.900000,0.900000,0.300000,0.200000,0.243000000,0.128000000
Box,B012496,0.900000,0.900000,0.300000,0.400000,0.243000000,0.049000000
Box,B012497,0.900000,0.900000,0.400000,0.000000,0.324000000,0.324000000
Box,B012498,0.900000,0.900000,0.400000,0.200000,0.324000000,0.192000000
Box,B012499,0.900000,0.900000,0.400000,0.400000,0.324000000,0.098000000
Box,B012500,0.900000,0.900000,0.400000,0.600000,0.324000000,0.036000000
Box,B012501,0.900000,0.900000,0.500000,0.000000,0.405000000,0.405000000
Box,B012502,0.900000,0.900000,0.500000,0.200000,0.405000000,0.256000000
Box,B012503,0.900000,0.900000,0.500000,0.400000,0.405000000,0.147000000
Box,B012504,0.900000,0.900000,0.500000,0.600000,0.405000000,0.072000000
Box,B012505,0.900000,0.900000,0.500000,0.800000,0.405000000,0.025000000
Box,B012506,0.900000,0.900000,0.600000,0.000000,0.486000000,0.486000000
Box,B012507,0.900000,0.900000,0.600000,0.200000,0.486000000,0.320000000
Box,B012508,0.900000,0.900000,0.600000,0.400000,0.486000000,0.196000000
Box,B012509,0.900000,0.900000,0.600000,0.600000,0.486000000,0.108000000
Box,B012510,0.900000,0.900000,0.600000,0.800000,0.486000000,0.050000000
Box,B012511,0.900000,0.900000,0.600000,1.000000,0.486000000,0.016000000
Box,B012512,0.900000,0.900000,0.700000,0.000000,0.567000000,0.567000000
Box,B012513,0.900000,0.900000,0.700000,0.200000,0.567000000,0.384000000
Box,B012514,0.900000,0.900000,0.700000,0.400000,0.567000000,0.245000000
Box,B012515,0.900000,0.900000,0.700000,0.600000,0.567000000,0.144000000
Box,B012516,0.900000,0.900000,0.700000,0.800000,0.567000000,0.075000000
Box,B012517,0.900000,0.900000,0.700000,1.000000,0.567000000,0.032000000
Box,B012518,0.900000,0.900000,0.800000,0.000000,0.648000000,0.648000000
Box,B012519,0.900000,0.900000,0.800000,0.200000,0.648000000,0.448000000
Box,B012520,0.900000,0.900000,0.800000,0.400000,0.648000000,0.294000000
Box,B012521,0.900000,0.900000,0.800000,0.600000,0.648000000,0.180000000
Box,B012522,0.900000,0.900000,0.800000,0.800000,0.648000000,0.100000000
Box,B012523,0.900000,0.900000,0.800000,1.000000,0.648000000,0.048000000
Box,B012524,0.900000,0.900000,0.900000,0.000000,0.729000000,0.729000000
Box,B012525,0.900000,0.900000,0.900000,0.200000,0.729000000,0.512000000
Box,B012526,0.900000,0.900000,0.900000,0.400000,0.729000000,0.343000000
Box,B012527,0.900000,0.900000,0.900000,0.600000,0.729000000,0.216000000
Box,B012528,0.900000,0.900000,0.900000,0.800000,0.729000000,0.125000000
Box,B012529,0.900000,0.900000,0.900000,1.000000,0.729000000,0.064000000
Box,B012530,0.900000,0.900000,1.000000,0.000000,0.810000000,0.810000000
Box,B012531,0.900000,0.900000,1.000000,0.200000,0.810000000,0.576000000
Box,B012532,0.900000,0.900000,1.000000,0.400000,0.810000000,0.392000000
Box,B012533,0.900000,0.900000,1.000000,0.600000,0.810000000,0.252000000
Box,B012534,0.900000,0.900000,1.000000,0.800000,0.810000000,0.150000000
Box,B012535,0.900000,0.900000,1.000000,1.000000,0.810000000,0.080000000
Box,B012536,0.900000,0.900000,1.100000,0.000000,0.891000000,0.891000000
Box,B012537,0.900000,0.900000,1.100000,0.200000,0.891000000,0.640000000
Box,B012538,0.900000,0.900000,1.100000,0.400000,0.891000000,0.441000000
Box,B012539,0.900000,0.900000,1.100000,0.600000,0.891000000,0.288000000
Box,B012540,0.900000,0.900000,1.100000,0.800000,0.891000000,0.175000000
Box,B012541,0.900000,0.900000,1.100000,1.000000,0.891000000,0.096000000
Box,B012542,0.900000,0.900000,1.200000,0.000000,0.972000000,0.972000000
Box,B012543,0.900000,0.900000,1.200000,0.200000,0.972000000,0.704000000
Box,B012544,0.900000,0.900000,1.200000,0.400000,0.972000000,0.490000000
Box,B012545,0.900000,0.900000,1.200000,0.600000,0.972000000,0.324000000
Box,B012546,0.900000,0.900000,1.200000,0.800000,0.972000000,0.200000000
Box,B012547,0.900000,0.900000,1.200000,1.000000,0.972000000,0.112000000
Box,B012548,0.900000,0.900000,1.300000,0.000000,1.053000000,1.053000000
Box,B012549,0.900000,0.900000,1.300000,0.200000,1.053000000,0.768000000
Box,B012550,0.900000,0.900000,1.300000,0.400000,1.053000000,0.539000000
Box,B012551,0.900000,0.900000,1.300000,0.600000,1.053000000,0.360000000
Box,B012552,0.900000,0.900000,1.300000,0.800000,1.053000000,0.225000000
Box,B012553,0.900000,0.900000,1.300000,1.000000,1.053000000,0.128000000
Box,B012554,0.900000,0.900000,1.400000,0.000000,1.134000000,1.134000000
Box,B012555,0.900000,0.900000,1.400000,0.200000,1.134000000,0.832000000
Box,B012556,0.900000,0.900000,1.400000,0.400000,1.134000000,0.588000000
Box,B012557,0.900000,0.900000,1.400000,0.600000,1.134000000,0.396000000
Box,B012558,0.900000,0.900000,1.400000,0.800000,1.134000000,0.250000000
Box,B012559,0.900000,0.900000,1.400000,1.000000,1.134000000,0.144000000
Box,B012560,0.900000,0.900000,1.500000,0.000000,1.215000000,1.215000000
Box,B012561,0.900000,0.900000,1.500000,0.200000,1.215000000,0.896000000
Box,B012562,0.900000,0.900000,1.500000,0.400000,1.215000000,0.637000000
Box,B012563,0.900000,0.900000,1.500000,0.600000,1.215000000,0.432000000
Box,B012564,0.900000,0.900000,1.500000,0.800000,1.215000000,0.275000000
Box,B012565,0.900000,0.900000,1.500000,1.000000,1.215000000,0.160000000
Box,B012566,0.900000,0.900000,1.600000,0.000000,1.296000000,1.296000000
Box,B012567,0.900000,0.900000,1.600000,0.200000,1.296000000,0.960000000
Box,B012568,0.900000,0.900000,1.600000,0.400000,1.296000000,0.686000000
Box,B012569,0.900000,0.900000,1.600000,0.600000,1.296000000,0.468000000
Box,B012570,0.900000,0.900000,1.600000,0.800000,1.296000000,0.300000000
Box,B012571,0.900000,0.900000,1.600000,1.000000,1.296000000,0.176000000
Box,B012572,0.900000,0.900000,1.700000,0.000000,1.377000000,1.377000000
Box,B012573,0.900000,0.900000,1.700000,0.200000,1.377000000,1.024000000
Box,B012574,0.900000,0.900000,1.700000,0.400000,1.377000000,0.735000000
Box,B012575,0.900000,0.900000,1.700000,0.600000,1.377000000,0.504000000
Box,B012576,0.900000,0.900000,1.700000,0.800000,1.377000000,0.325000000
Box,B012577,0.900000,0.900000,1.700000,1.000000,1.377000000,0.192000000
Box,B012578,0.900000,0.900000,1.800000,0.000000,1.458000000,1.458000000
Box,B012579,0.900000,0.900000,1.800000,0.200000,1.458000000,1.088000000
Box,B012580,0.900000,0.900000,1.800000,0.400000,1.458000000,0.784000000
Box,B012581,0.900000,0.900000,1.800000,0.600000,1.458000000,0.540000000
Box,B012582,0.900000,0.900000,1.800000,0.800000,1.458000000,0.350000000
Box,B012583,0.900000,0.900000,1.800000,1.000000,1.458000000,0.208000000
Box,B012584,0.900000,0.900000,1.900000,0.000000,1.539000000,1.539000000
Box,B012585,0.900000,0.900000,1.900000,0.200000,1.539000000,1.152000000
Box,B012586,0.900000,0.900000,1.900000,0.400000,1.539000000,0.833000000
Box,B012587,0.900000,0.900000,1.900000,0.600000,1.539000000,0.576000000
Box,B012588,0.900000,0.900000,1.900000,0.800000,1.539000000,0.375000000
Box,B012589,0.900000,0.900000,1.900000,1.000000,1.539000000,0.224000000
Box,B012590,0.900000,0.900000,2.000000,0.000000,1.620000000,1.620000000
Box,B012591,0.900000,0.900000,2.000000,0.200000,1.620000000,1.216000000
Box,B012592,0.900000,0.900000,2.000000,0.400000,1.620000000,0.882000000
Box,B012593,0.900000,0.900000,2.000000,0.600000,1.620000000,0.612000000
Box,B012594,0.900000,0.900000,2.000000,0.800000,1.620000000,0.400000000
Box,B012595,0.900000,0.900000,2.000000,1.000000,1.620000000,0.240000000
Box,B012596,0.900000,1.000000,0.100000,0.000000,0.090000000,0.090000000
Box,B012597,0.900000,1.000000,0.200000,0.000000,0.180000000,0.180000000
Box,B012598,0.900000,1.000000,0.200000,0.200000,0.180000000,0.072000000
Box,B012599,0.900000,1.000000,0.300000,0.000000,0.270000000,0.270000000
Box,B012600,0.900000,1.000000,0.300000,0.200000,0.270000000,0.144000000
Box,B012601,0.900000,1.000000,0.300000,0.400000,0.270000000,0.056000000
Box,B012602,0.900000,1.000000,0.400000,0.000000,0.360000000,0.360000000
Box,B012603,0.900000,1.000000,0.400000,0.200000,0.360000000,0.216000000
Box,B012604,0.900000,1.000000,0.400000,0.400000,0.360000000,0.112000000
Box,B012605,0.900000,1.000000,0.400000,0.600000,0.360000000,0.042000000
Box,B012606,0.900000,1.000000,0.500000,0.000000,0.450000000,0.450000000
Box,B012607,0.900000,1.000000,0.500000,0.200000,0.450000000,0.288000000
Box,B012608,0.900000,1.000000,0.500000,0.400000,0.450000000,0.168000000
Box,B012609,0.900000,1.000000,0.500000,0.600000,0.450000000,0.084000000
Box,B012610,0.900000,1.000000,0.500000,0.800000,0.450000000,0.030000000
Box,B012611,0.900000,1.000000,0.600000,0.000000,0.540000000,0.540000000
Box,B012612,0.900000,1.000000,0.600000,0.200000,0.540000000,0.360000000
Box,B012613,0.900000,1.000000,0.600000,0.400000,0.540000000,0.224000000
Box,B012614,0.900000,1.000000,0.600000,0.600000,0.540000000,0.126000000
Box,B012615,0.900000,1.000000,0.600000,0.800000,0.540000000,0.060000000
Box,B012616,0.900000,1.000000,0.600000,1.000000,0.540000000,0.020000000
Box,B012617,0.900000,1.000000,0.700000,0.000000,0.630000000,0.630000000
Box,B012618,0.900000,1.000000,0.700000,0.200000,0.630000000,0.432000000
Box,B012619,0.900000,1.000000,0.700000,0.400000,0.630000000,0.280000000
Box,B012620,0.900000,1.000000,0.700000,0.600000,0.630000000,0.168000000
Box,B012621,0.900000,1.000000,0.700000,0.800000,0.630000000,0.090000000
Box,B012622,0.900000,1.000000,0.700000,1.000000,0.630000000,0.040000000
Box,B012623,0.900000,1.000000,0.800000,0.000000,0.720000000,0.720000000
Box,B012624,0.900000,1.000000,0.800000,0.200000,0.720000000,0.504000000
Box,B012625,0.900000,1.000000,0.800000,0.400000,0.720000000,0.336000000
Box,B012626,0.900000,1.000000,0.800000,0.600000,0.720000000,0.210000000
Box,B012627,0.900000,1.000000,0.800000,0.800000,0.720000000,0.120000000
Box,B012628,0.900000,1.000000,0.800000,1.000000,0.720000000,0.060000000
Box,B012629,0.900000,1.000000,0.900000,0.000000,0.810000000,0.810000000
Box,B012630,0.900000,1.000000,0.900000,0.200000,0.810000000,0.576000000
Box,B012631,0.900000,1.000000,0.900000,0.400000,0.810000000,0.392000000
Box,B012632,0.900000,1.000000,0.900000,0.600000,0.810000000,0.252000000
Box,B012633,0.900000,1.000000,0.900000,0.800000,0.810000000,0.150000000
Box,B012634,0.900000,1.000000,0.900000,1.000000,0.810000000,0.080000000
Box,B012635,0.900000,1.000000,1.000000,0.000000,0.900000000,0.900000000
Box,B012636,0.900000,1.000000,1.000000,0.200000,0.900000000,0.648000000
Box,B012637,0.900000,1.000000,1.000000,0.400000,0.900000000,0.448000000
Box,B012638,0.900000,1.000000,1.000000,0.600000,0.900000000,0.294000000
Box,B012639,0.900000,1.000000,1.000000,0.800000,0.900000000,0.180000000
Box,B012640,0.900000,1.000000,1.000000,1.000000,0.900000000,0.100000000
Box,B012641,0.900000,1.000000,1.100000,0.000000,0.990000000,0.990000000
Box,B012642,0.900000,1.000000,1.100000,0.200000,0.990000000,0.720000000
Box,B012643,0.900000,1.000000,1.100000,0.400000,0.990000000,0.504000000
Box,B012644,0.900000,1.000000,1.100000,0.600000,0.990000000,0.336000000
Box,B012645,0.900000,1.000000,1.100000,0.800000,0.990000000,0.210000000
Box,B012646,0.900000,1.000000,1.100000,1.000000,0.990000000,0.120000000
Box,B012647,0.900000,1.000000,1.200000,0.000000,1.080000000,1.080000000
Box,B012648,0.900000,1.000000,1.200000,0.200000,1.080000000,0.792000000
Box,B012649,0.900000,1.000000,1.200000,0.400000,1.080000000,0.560000000
Box,B012650,0.900000,1.000000,1.200000,0.600000,1.080000000,0.378000000
Box,B012651,0.900000,1.000000,1.200000,0.800000,1.080000000,0.240000000
Box,B012652,0.900000,1.000000,1.200000,1.000000,1.080000000,0.140000000
Box,B012653,0.900000,1.000000,1.300000,0.000000,1.170000000,1.170000000
Box,B012654,0.900000,1.000000,1.300000,0.200000,1.170000000,0.864000000
Box,B012655,0.900000,1.000000,1.300000,0.400000,1.170000000,0.616000000
Box,B012656,0.900000,1.000000,1.300000,0.600000,1.170000000,0.420000000
Box,B012657,0.900000,1.000000,1.300000,0.800000,1.170000000,0.270000000
Box,B012658,0.900000,1.000000,1.300000,1.000000,1.170000000,0.160000000
Box,B012659,0.900000,1.000000,1.400000,0.000000,1.260000000,1.260000000
Box,B012660,0.900000,1.000000,1.400000,0.200000,1.260000000,0.936000000
Box,B012661,0.900000,1.000000,1.400000,0.400000,1.260000000,0.672000000
Box,B012662,0.900000,1.000000,1.400000,0.600000,1.260000000,0.462000000
Box,B012663,0.900000,1.000000,1.400000,0.800000,1.260000000,0.300000000
Box,B012664,0.900000,1.000000,1.400000,1.000000,1.260000000,0.180000000
Box,B012665,0.900000,1.000000,1.500000,0.000000,1.350000000,1.350000000
Box,B012666,0.900000,1.000000,1.500000,0.200000,1.350000000,1.008000000
Box,B012667,0.900000,1.000000,1.500000,0.400000,1.350000000,0.728000000
Box,B012668,0.900000,1.000000,1.500000,0.600000,1.350000000,0.504000000
Box,B012669,0.900000,1.000000,1.500000,0.800000,1.350000000,0.330000000
Box,B012670,0.900000,1.000000,1.500000,1.000000,1.350000000,0.200000000
Box,B012671,0.900000,1.000000,1.600000,0.000000,1.440000000,1.440000000
Box,B012672,0.900000,1.000000,1.600000,0.200000,1.440000000,1.080000000
Box,B012673,0.900000,1.000000,1.600000,0.400000,1.440000000,0.784000000
Box,B012674,0.900000,1.000000,1.600000,0.600000,1.440000000,0.546000000
Box,B012675,0.900000,1.000000,1.600000,0.800000,1.440000000,0.360000000
Box,B012676,0.900000,1.000000,1.600000,1.000000,1.440000000,0.220000000
Box,B012677,0.900000,1.000000,1.700000,0.000000,1.530000000,1.530000000
Box,B012678,0.900000,1.000000,1.700000,0.200000,1.530000000,1.152000000
Box,B012679,0.900000,1.000000,1.700000,0.400000,1.530000000,0.840000000
Box,B012680,0.900000,1.000000,1.700000,0.600000,1.530000000,0.588000000
Box,B012681,0.900000,1.000000,1.700000,0.800000,1.530000000,0.390000000
Box,B012682,0.900000,1.000000,1.700000,1.000000,1.530000000,0.240000000
Box,B012683,0.900000,1.000000,1.800000,0.000000,1.620000000,1.620000000
Box,B012684,0.900000,1.000000,1.800000,0.200000,1.620000000,1.224000000
Box,B012685,0.900000,1.000000,1.800000,0.400000,1.620000000,0.896000000
Box,B012686,0.900000,1.000000,1.800000,0.600000,1.620000000,0.630000000
Box,B012687,0.900000,1.000000,1.800000,0.800000,1.620000000,0.420000000
Box,B012688,0.900000,1.000000,1.800000,1.000000,1.620000000,0.260000000
Box,B012689,0.900000,1.000000,1.900000,0.000000,1.710000000,1.710000000
Box,B012690,0.900000,1.000000,1.900000,0.200000,1.710000000,1.296000000
Box,B012691,0.900000,1.000000,1.900000,0.400000,1.710000000,0.952000000
Box,B012692,0.900000,1.000000,1.900000,0.600000,1.710000000,0.672000000
Box,B012693,0.900000,1.000000,1.900000,0.800000,1.710000000,0.450000000
Box,B012694,0.900000,1.000000,1.900000,1.000000,1.710000000,0.280000000
Box,B012695,0.900000,1.000000,2.000000,0.000000,1.800000000,1.800000000
Box,B012696,0.900000,1.000000,2.000000,0.200000,1.800000000,1.368000000
Box,B012697,0.900000,1.000000,2.000000,0.400000,1.800000000,1.008000000
Box,B012698,0.900000,1.000000,2.000000,0.600000,1.800000000,0.714000000
Box,B012699,0.900000,1.000000,2.000000,0.800000,1.800000000,0.480000000
Box,B012700,0.900000,1.000000,2.000000,1.000000,1.800000000,0.300000000
Box,B012701,0.900000,1.100000,0.100000,0.000000,0.099000000,0.099000000
Box,B012702,0.900000,1.100000,0.200000,0.000000,0.198000000,0.198000000
Box,B012703,0.900000,1.100000,0.200000,0.200000,0.198000000,0.080000000
Box,B012704,0.900000,1.100000,0.300000,0.000000,0.297000000,0.297000000
Box,B012705,0.900000,1.100000,0.300000,0.200000,0.297000000,0.160000000
Box,B012706,0.900000,1.100000,0.300000,0.400000,0.297000000,0.063000000
Box,B012707,0.900000,1.100000,0.400000,0.000000,0.396000000,0.396000000
Box,B012708,0.900000,1.100000,0.400000,0.200000,0.396000000,0.240000000
Box,B012709,0.900000,1.100000,0.400000,0.400000,0.396000000,0.126000000
Box,B012710,0.900000,1.100000,0.400000,0.600000,0.396000000,0.048000000
Box,B012711,0.900000,1.100000,0.500000,0.000000,0.495000000,0.495000000
Box,B012712,0.900000,1.100000,0.500000,0.200000,0.495000000,0.320000000
Box,B012713,0.900000,1.100000,0.500000,0.400000,0.495000000,0.189000000
Box,B012714,0.900000,1.100000,0.500000,0.600000,0.495000000,0.096000000
Box,B012715,0.900000,1.100000,0.500000,0.800000,0.495000000,0.035000000
Box,B012716,0.900000,1.100000,0.600000,0.000000,0.594000000,0.594000000
Box,B012717,0.900000,1.100000,0.600000,0.200000,0.594000000,0.400000000
Box,B012718,0.900000,1.100000,0.600000,0.400000,0.594000000,0.252000000
Box,B012719,0.900000,1.100000,0.600000,0.600000,0.594000000,0.144000000
Box,B012720,0.900000,1.100000,0.600000,0.800000,0.594000000,0.070000000
Box,B012721,0.900000,1.100000,0.600000,1.000000,0.594000000,0.024000000
Box,B012722,0.900000,1.100000,0.700000,0.000000,0.693000000,0.693000000
Box,B012723,0.900000,1.100000,0.700000,0.200000,0.693000000,0.480000000
Box,B012724,0.900000,1.100000,0.700000,0.400000,0.693000000,0.315000000
Box,B012725,0.900000,1.100000,0.700000,0.600000,0.693000000,0.192000000
Box,B012726,0.900000,1.100000,0.700000,0.800000,0.693000000,0.105000000
Box,B012727,0.900000,1.100000,0.700000,1.000000,0.693000000,0.048000000
Box,B012728,0.900000,1.100000,0.800000,0.000000,0.792000000,0.792000000
Box,B012729,0.900000,1.100000,0.800000,0.200000,0.792000000,0.560000000
Box,B012730,0.900000,1.100000,0.800000,0.400000,0.792000000,0.378000000
Box,B012731,0.900000,1.100000,0.800000,0.600000,0.792000000,0.240000000
Box,B012732,0.900000,1.100000,0.800000,0.800000,0.792000000,0.140000000
Box,B012733,0.900000,1.100000,0.800000,1.000000,0.792000000,0.072000000
Box,B012734,0.900000,1.100000,0.900000,0.000000,0.891000000,0.891000000
Box,B012735,0.900000,1.100000,0.900000,0.200000,0.891000000,0.640000000
Box,B012736,0.900000,1.100000,0.900000,0.400000,0.891000000,0.441000000
Box,B012737,0.900000,1.100000,0.900000,0.600000,0.891000000,0.288000000
Box,B012738,0.900000,1.100000,0.900000,0.800000,0.891000000,0.175000000
Box,B012739,0.900000,1.100000,0.900000,1.000000,0.891000000,0.096000000
Box,B012740,0.900000,1.100000,1.000000,0.000000,0.990000000,0.990000000
Box,B012741,0.900000,1.100000,1.000000,0.200000,0.990000000,0.720000000
Box,B012742,0.900000,1.100000,1.000000,0.400000,0.990000000,0.504000000
Box,B012743,0.900000,1.100000,1.000000,0.600000,0.990000000,0.336000000
